Iteration,Total Timesteps,Iteration Time,Total Time,FPS,Value Function Loss,Surrogate Loss,    Imitate Loss,Mean Action Noise Std,Mean Reward,Mean Episode Length
32,3244032,3.349343776702881,98.91615724563599,29350,0.018626919761300088,-0.0034926973516121508,"tensor(0.7665, device='cuda:0', dtype=torch.float64)",0.9185699820518494,-5.915502798557282,262.47
33,3342336,2.9929585456848145,101.9091157913208,32845,0.016637180000543594,-0.001319095492362976,"tensor(0.7397, device='cuda:0', dtype=torch.float64)",0.9138773083686829,-5.848429822921753,254.88
34,3440640,2.997469663619995,104.9065854549408,32795,0.01691265180706978,0.003616587381111458,"tensor(0.7099, device='cuda:0', dtype=torch.float64)",0.9120227694511414,-6.010946855545044,266.29
35,3538944,3.0253589153289795,107.93194437026978,32493,0.015857846708968282,-0.003970249324629549,"tensor(0.6969, device='cuda:0', dtype=torch.float64)",0.9084919095039368,-5.426670291423798,249.93
36,3637248,3.011960983276367,110.94390535354614,32637,0.013973754644393922,-0.0012714138613773684,"tensor(0.6707, device='cuda:0', dtype=torch.float64)",0.9036838412284851,-5.291245882511139,249.86
37,3735552,3.083885908126831,114.02779126167297,31876,0.028123661689460278,-0.0015551315096672623,"tensor(0.6490, device='cuda:0', dtype=torch.float64)",0.9046701788902283,-5.805471684932709,277.34
38,3833856,3.028446674346924,117.0562379360199,32460,0.01603860817849636,0.00030086187689448707,"tensor(0.6291, device='cuda:0', dtype=torch.float64)",0.9034968614578247,-5.522614784240723,266.64
39,3932160,3.126535177230835,120.18277311325073,31441,0.014001358160749077,-0.002572266701099579,"tensor(0.6127, device='cuda:0', dtype=torch.float64)",0.9002510905265808,-5.404305226802826,270.66
40,4030464,3.027618408203125,123.21039152145386,32469,0.015677589271217585,-0.0019485670127323829,"tensor(0.5951, device='cuda:0', dtype=torch.float64)",0.8963306546211243,-5.221548817157745,257.08
41,4128768,3.1919515132904053,126.40234303474426,30797,0.01362221990711987,0.0006534739077324048,"tensor(0.5800, device='cuda:0', dtype=torch.float64)",0.8948137164115906,-4.944334456920624,248.53
42,4227072,3.269838809967041,129.6721818447113,30063,0.012125171069055796,-0.0022688217693939807,"tensor(0.5549, device='cuda:0', dtype=torch.float64)",0.8919721841812134,-5.048921670913696,262.55
43,4325376,3.0257785320281982,132.6979603767395,32488,0.01118945013731718,-0.0024545860942453146,"tensor(0.5379, device='cuda:0', dtype=torch.float64)",0.8891214728355408,-5.339218530654907,271.98
44,4423680,3.252609968185425,135.95057034492493,30223,0.011473527131602167,-0.0013078485964797438,"tensor(0.5237, device='cuda:0', dtype=torch.float64)",0.8876007199287415,-5.063074162006378,258.56
45,4521984,3.06902813911438,139.0195984840393,32030,0.010552406357601286,-0.0028724038347718306,"tensor(0.5027, device='cuda:0', dtype=torch.float64)",0.8834169507026672,-5.114852786064148,270.81
46,4620288,3.0555882453918457,142.07518672943115,32171,0.010540711553767323,-0.0017574196681380272,"tensor(0.4920, device='cuda:0', dtype=torch.float64)",0.8800752758979797,-5.099662175178528,271.8
47,4718592,3.0227537155151367,145.0979404449463,32521,0.011028971523046494,-0.0007239638594910503,"tensor(0.4788, device='cuda:0', dtype=torch.float64)",0.8766666650772095,-4.839764614105224,262.87
48,4816896,3.0102903842926025,148.1082308292389,32655,0.009014101419597863,-0.003987131002941169,"tensor(0.4707, device='cuda:0', dtype=torch.float64)",0.8739593625068665,-4.899432876110077,270.98
49,4915200,3.0083515644073486,151.11658239364624,32677,0.009416649490594864,0.0002806648815749213,"tensor(0.4620, device='cuda:0', dtype=torch.float64)",0.8716460466384888,-4.520429525375366,252.18
50,5013504,3.012037515640259,154.1286199092865,32637,0.008327095257118344,-0.0017241351471511735,"tensor(0.4461, device='cuda:0', dtype=torch.float64)",0.8675789833068848,-4.782279679775238,268.68
